policy,env,block,grade_true,volume_allocated
maxent@lognormal-poisson,1,7,1.3816276382071415,2.0
maxent@lognormal-poisson,1,8,0.17673992044441444,0.0
maxent@lognormal-poisson,1,9,0.043748113307195025,0.0
maxent@lognormal-poisson,1,10,0.0885677551430599,0.0
maxent@lognormal-poisson,1,11,1.1391851500472658,1.0
d-optimality@lognormal-poisson,1,0,0.07757510621351019,21.0
d-optimality@lognormal-poisson,1,1,0.050517549471426566,21.0
d-optimality@lognormal-poisson,1,2,0.11575317416134848,2.0
d-optimality@lognormal-poisson,1,3,0.0506582264746632,15.0
d-optimality@lognormal-poisson,1,4,0.8598327809744648,32.0
d-optimality@lognormal-poisson,1,5,0.035487709384518146,7.0
d-optimality@lognormal-poisson,1,6,0.21693206379960261,22.0
d-optimality@lognormal-poisson,1,7,1.3816276382071415,32.0
d-optimality@lognormal-poisson,1,8,0.17673992044441444,24.0
d-optimality@lognormal-poisson,1,9,0.043748113307195025,15.0
d-optimality@lognormal-poisson,1,10,0.0885677551430599,16.0
d-optimality@lognormal-poisson,1,11,1.1391851500472658,33.0
neyman@lognormal-poisson,1,0,0.07757510621351019,15.0
neyman@lognormal-poisson,1,1,0.050517549471426566,16.0
neyman@lognormal-poisson,1,2,0.11575317416134848,12.0
neyman@lognormal-poisson,1,3,0.0506582264746632,9.0
neyman@lognormal-poisson,1,4,0.8598327809744648,38.0
neyman@lognormal-poisson,1,5,0.035487709384518146,10.0
neyman@lognormal-poisson,1,6,0.21693206379960261,14.0
neyman@lognormal-poisson,1,7,1.3816276382071415,41.0
neyman@lognormal-poisson,1,8,0.17673992044441444,18.0
neyman@lognormal-poisson,1,9,0.043748113307195025,15.0
neyman@lognormal-poisson,1,10,0.0885677551430599,10.0
neyman@lognormal-poisson,1,11,1.1391851500472658,42.0
predictive-variance@lognormal-poisson,1,0,0.07757510621351019,40.0
predictive-variance@lognormal-poisson,1,1,0.050517549471426566,0.0
predictive-variance@lognormal-poisson,1,2,0.11575317416134848,0.0
predictive-variance@lognormal-poisson,1,3,0.0506582264746632,0.0
predictive-variance@lognormal-poisson,1,4,0.8598327809744648,40.0
predictive-variance@lognormal-poisson,1,5,0.035487709384518146,0.0
predictive-variance@lognormal-poisson,1,6,0.21693206379960261,40.0
predictive-variance@lognormal-poisson,1,7,1.3816276382071415,40.0
predictive-variance@lognormal-poisson,1,8,0.17673992044441444,40.0
predictive-variance@lognormal-poisson,1,9,0.043748113307195025,0.0
predictive-variance@lognormal-poisson,1,10,0.0885677551430599,0.0
predictive-variance@lognormal-poisson,1,11,1.1391851500472658,40.0
epistemic@lognormal-poisson,1,0,0.07757510621351019,40.0
epistemic@lognormal-poisson,1,1,0.050517549471426566,0.0
epistemic@lognormal-poisson,1,2,0.11575317416134848,0.0
epistemic@lognormal-poisson,1,3,0.0506582264746632,0.0
epistemic@lognormal-poisson,1,4,0.8598327809744648,40.0
epistemic@lognormal-poisson,1,5,0.035487709384518146,0.0
epistemic@lognormal-poisson,1,6,0.21693206379960261,40.0
epistemic@lognormal-poisson,1,7,1.3816276382071415,40.0
epistemic@lognormal-poisson,1,8,0.17673992044441444,40.0
epistemic@lognormal-poisson,1,9,0.043748113307195025,0.0
epistemic@lognormal-poisson,1,10,0.0885677551430599,0.0
epistemic@lognormal-poisson,1,11,1.1391851500472658,40.0
thompson@lognormal-poisson,1,0,0.07757510621351019,40.0
thompson@lognormal-poisson,1,1,0.050517549471426566,0.0
thompson@lognormal-poisson,1,2,0.11575317416134848,0.0
thompson@lognormal-poisson,1,3,0.0506582264746632,0.0
thompson@lognormal-poisson,1,4,0.8598327809744648,80.0
thompson@lognormal-poisson,1,5,0.035487709384518146,0.0
thompson@lognormal-poisson,1,6,0.21693206379960261,0.0
thompson@lognormal-poisson,1,7,1.3816276382071415,0.0
thompson@lognormal-poisson,1,8,0.17673992044441444,0.0
thompson@lognormal-poisson,1,9,0.043748113307195025,0.0
thompson@lognormal-poisson,1,10,0.0885677551430599,0.0
thompson@lognormal-poisson,1,11,1.1391851500472658,120.0
eig,2,0,0.26983340580395443,30.0
eig,2,1,0.08321725559659736,13.0
eig,2,2,0.5695834086108728,27.0
eig,2,3,0.09943928475481668,5.0
eig,2,4,0.018959347587216985,6.0
eig,2,5,0.029833621960354655,11.0
eig,2,6,0.36480383058509874,25.0
eig,2,7,0.4511578878307204,29.0
eig,2,8,1.6404767264220048,32.0
eig,2,9,0.06893793387943603,21.0
eig,2,10,1.8583714017684476,31.0
eig,2,11,0.019839613407629336,10.0
epig,2,0,0.26983340580395443,29.0
epig,2,1,0.08321725559659736,14.0
epig,2,2,0.5695834086108728,26.0
epig,2,3,0.09943928475481668,9.0
epig,2,4,0.018959347587216985,8.0
epig,2,5,0.029833621960354655,10.0
epig,2,6,0.36480383058509874,27.0
epig,2,7,0.4511578878307204,26.0
epig,2,8,1.6404767264220048,32.0
epig,2,9,0.06893793387943603,19.0
epig,2,10,1.8583714017684476,31.0
epig,2,11,0.019839613407629336,9.0
maxent,2,0,0.26983340580395443,0.0
maxent,2,1,0.08321725559659736,0.0
maxent,2,2,0.5695834086108728,1.0
maxent,2,3,0.09943928475481668,0.0
maxent,2,4,0.018959347587216985,0.0
maxent,2,5,0.029833621960354655,0.0
maxent,2,6,0.36480383058509874,0.0
maxent,2,7,0.4511578878307204,1.0
maxent,2,8,1.6404767264220048,237.0
maxent,2,9,0.06893793387943603,1.0
maxent,2,10,1.8583714017684476,0.0
maxent,2,11,0.019839613407629336,0.0
d-optimality,2,0,0.26983340580395443,27.0
d-optimality,2,1,0.08321725559659736,14.0
d-optimality,2,2,0.5695834086108728,23.0
d-optimality,2,3,0.09943928475481668,11.0
d-optimality,2,4,0.018959347587216985,7.0
d-optimality,2,5,0.029833621960354655,19.0
d-optimality,2,6,0.36480383058509874,25.0
d-optimality,2,7,0.4511578878307204,25.0
d-optimality,2,8,1.6404767264220048,28.0
d-optimality,2,9,0.06893793387943603,20.0
d-optimality,2,10,1.8583714017684476,28.0
d-optimality,2,11,0.019839613407629336,13.0
neyman,2,0,0.26983340580395443,25.0
neyman,2,1,0.08321725559659736,12.0
neyman,2,2,0.5695834086108728,26.0
neyman,2,3,0.09943928475481668,7.0
neyman,2,4,0.018959347587216985,12.0
neyman,2,5,0.029833621960354655,7.0
neyman,2,6,0.36480383058509874,10.0
neyman,2,7,0.4511578878307204,22.0
neyman,2,8,1.6404767264220048,51.0
neyman,2,9,0.06893793387943603,15.0
neyman,2,10,1.8583714017684476,47.0
neyman,2,11,0.019839613407629336,6.0
predictive-variance,2,0,0.26983340580395443,0.0
predictive-variance,2,1,0.08321725559659736,40.0
predictive-variance,2,2,0.5695834086108728,40.0
predictive-variance,2,3,0.09943928475481668,0.0
predictive-variance,2,4,0.018959347587216985,0.0
predictive-variance,2,5,0.029833621960354655,0.0
predictive-variance,2,6,0.36480383058509874,0.0
predictive-variance,2,7,0.4511578878307204,40.0
predictive-variance,2,8,1.6404767264220048,40.0
predictive-variance,2,9,0.06893793387943603,40.0
predictive-variance,2,10,1.8583714017684476,40.0
predictive-variance,2,11,0.019839613407629336,0.0
epistemic,2,0,0.26983340580395443,0.0
epistemic,2,1,0.08321725559659736,40.0
epistemic,2,2,0.5695834086108728,40.0
epistemic,2,3,0.09943928475481668,0.0
epistemic,2,4,0.018959347587216985,0.0
epistemic,2,5,0.029833621960354655,0.0
epistemic,2,6,0.36480383058509874,0.0
epistemic,2,7,0.4511578878307204,40.0
epistemic,2,8,1.6404767264220048,40.0
epistemic,2,9,0.06893793387943603,40.0
epistemic,2,10,1.8583714017684476,40.0
epistemic,2,11,0.019839613407629336,0.0
thompson,2,0,0.26983340580395443,0.0
thompson,2,1,0.08321725559659736,0.0
thompson,2,2,0.5695834086108728,40.0
thompson,2,3,0.09943928475481668,0.0
thompson,2,4,0.018959347587216985,0.0
thompson,2,5,0.029833621960354655,0.0
thompson,2,6,0.36480383058509874,0.0
thompson,2,7,0.4511578878307204,40.0
thompson,2,8,1.6404767264220048,160.0
thompson,2,9,0.06893793387943603,0.0
thompson,2,10,1.8583714017684476,0.0
thompson,2,11,0.019839613407629336,0.0
uniform,2,0,0.26983340580395443,20.0
uniform,2,1,0.08321725559659736,20.0
uniform,2,2,0.5695834086108728,20.0
uniform,2,3,0.09943928475481668,20.0
uniform,2,4,0.018959347587216985,20.0
uniform,2,5,0.029833621960354655,20.0
uniform,2,6,0.36480383058509874,20.0
uniform,2,7,0.4511578878307204,20.0
uniform,2,8,1.6404767264220048,20.0
uniform,2,9,0.06893793387943603,20.0
uniform,2,10,1.8583714017684476,20.0
uniform,2,11,0.019839613407629336,20.0
random,2,0,0.26983340580395443,22.0
random,2,1,0.08321725559659736,10.0
random,2,2,0.5695834086108728,46.0
random,2,3,0.09943928475481668,3.5
random,2,4,0.018959347587216985,0.0
random,2,5,0.029833621960354655,30.0
random,2,6,0.36480383058509874,22.0
random,2,7,0.4511578878307204,5.0
random,2,8,1.6404767264220048,16.0
random,2,9,0.06893793387943603,40.0
random,2,10,1.8583714017684476,4.5
random,2,11,0.019839613407629336,41.0
eig@gamma-poisson,2,0,0.26983340580395443,23.0
eig@gamma-poisson,2,1,0.08321725559659736,24.0
eig@gamma-poisson,2,2,0.5695834086108728,26.0
eig@gamma-poisson,2,3,0.09943928475481668,8.0
eig@gamma-poisson,2,4,0.018959347587216985,8.0
eig@gamma-poisson,2,5,0.029833621960354655,21.0
eig@gamma-poisson,2,6,0.36480383058509874,19.0
eig@gamma-poisson,2,7,0.4511578878307204,25.0
eig@gamma-poisson,2,8,1.6404767264220048,25.0
eig@gamma-poisson,2,9,0.06893793387943603,24.0
eig@gamma-poisson,2,10,1.8583714017684476,24.0
eig@gamma-poisson,2,11,0.019839613407629336,13.0
maxent@gamma-poisson,2,0,0.26983340580395443,0.0
maxent@gamma-poisson,2,1,0.08321725559659736,0.0
maxent@gamma-poisson,2,2,0.5695834086108728,1.0
maxent@gamma-poisson,2,3,0.09943928475481668,0.0
maxent@gamma-poisson,2,4,0.018959347587216985,0.0
maxent@gamma-poisson,2,5,0.029833621960354655,0.0
maxent@gamma-poisson,2,6,0.36480383058509874,0.0
maxent@gamma-poisson,2,7,0.4511578878307204,1.0
maxent@gamma-poisson,2,8,1.6404767264220048,237.0
maxent@gamma-poisson,2,9,0.06893793387943603,1.0
maxent@gamma-poisson,2,10,1.8583714017684476,0.0
maxent@gamma-poisson,2,11,0.019839613407629336,0.0
d-optimality@gamma-poisson,2,0,0.26983340580395443,21.0
d-optimality@gamma-poisson,2,1,0.08321725559659736,23.0
d-optimality@gamma-poisson,2,2,0.5695834086108728,24.0
d-optimality@gamma-poisson,2,3,0.09943928475481668,15.0
d-optimality@gamma-poisson,2,4,0.018959347587216985,9.0
d-optimality@gamma-poisson,2,5,0.029833621960354655,21.0
d-optimality@gamma-poisson,2,6,0.36480383058509874,17.0
d-optimality@gamma-poisson,2,7,0.4511578878307204,23.0
d-optimality@gamma-poisson,2,8,1.6404767264220048,23.0
d-optimality@gamma-poisson,2,9,0.06893793387943603,23.0
d-optimality@gamma-poisson,2,10,1.8583714017684476,21.0
d-optimality@gamma-poisson,2,11,0.019839613407629336,20.0
neyman@gamma-poisson,2,0,0.26983340580395443,26.0
neyman@gamma-poisson,2,1,0.08321725559659736,9.0
neyman@gamma-poisson,2,2,0.5695834086108728,25.0
neyman@gamma-poisson,2,3,0.09943928475481668,7.0
neyman@gamma-poisson,2,4,0.018959347587216985,12.0
neyman@gamma-poisson,2,5,0.029833621960354655,7.0
neyman@gamma-poisson,2,6,0.36480383058509874,9.0
neyman@gamma-poisson,2,7,0.4511578878307204,23.0
neyman@gamma-poisson,2,8,1.6404767264220048,53.0
neyman@gamma-poisson,2,9,0.06893793387943603,15.0
neyman@gamma-poisson,2,10,1.8583714017684476,48.0
neyman@gamma-poisson,2,11,0.019839613407629336,6.0
predictive-variance@gamma-poisson,2,0,0.26983340580395443,0.0
predictive-variance@gamma-poisson,2,1,0.08321725559659736,40.0
predictive-variance@gamma-poisson,2,2,0.5695834086108728,40.0
predictive-variance@gamma-poisson,2,3,0.09943928475481668,0.0
predictive-variance@gamma-poisson,2,4,0.018959347587216985,0.0
predictive-variance@gamma-poisson,2,5,0.029833621960354655,0.0
predictive-variance@gamma-poisson,2,6,0.36480383058509874,0.0
predictive-variance@gamma-poisson,2,7,0.4511578878307204,40.0
predictive-variance@gamma-poisson,2,8,1.6404767264220048,40.0
predictive-variance@gamma-poisson,2,9,0.06893793387943603,40.0
predictive-variance@gamma-poisson,2,10,1.8583714017684476,40.0
predictive-variance@gamma-poisson,2,11,0.019839613407629336,0.0
epistemic@gamma-poisson,2,0,0.26983340580395443,0.0
epistemic@gamma-poisson,2,1,0.08321725559659736,40.0
epistemic@gamma-poisson,2,2,0.5695834086108728,40.0
epistemic@gamma-poisson,2,3,0.09943928475481668,0.0
epistemic@gamma-poisson,2,4,0.018959347587216985,0.0
epistemic@gamma-poisson,2,5,0.029833621960354655,0.0
epistemic@gamma-poisson,2,6,0.36480383058509874,0.0
epistemic@gamma-poisson,2,7,0.4511578878307204,40.0
epistemic@gamma-poisson,2,8,1.6404767264220048,40.0
epistemic@gamma-poisson,2,9,0.06893793387943603,40.0
epistemic@gamma-poisson,2,10,1.8583714017684476,40.0
epistemic@gamma-poisson,2,11,0.019839613407629336,0.0
thompson@gamma-poisson,2,0,0.26983340580395443,0.0
thompson@gamma-poisson,2,1,0.08321725559659736,0.0
thompson@gamma-poisson,2,2,0.5695834086108728,40.0
thompson@gamma-poisson,2,3,0.09943928475481668,0.0
thompson@gamma-poisson,2,4,0.018959347587216985,0.0
thompson@gamma-poisson,2,5,0.029833621960354655,0.0
thompson@gamma-poisson,2,6,0.36480383058509874,0.0
thompson@gamma-poisson,2,7,0.4511578878307204,0.0
thompson@gamma-poisson,2,8,1.6404767264220048,160.0
thompson@gamma-poisson,2,9,0.06893793387943603,40.0
thompson@gamma-poisson,2,10,1.8583714017684476,0.0
thompson@gamma-poisson,2,11,0.019839613407629336,0.0
epig@gamma-poisson,2,0,0.26983340580395443,22.0
epig@gamma-poisson,2,1,0.08321725559659736,23.0
epig@gamma-poisson,2,2,0.5695834086108728,26.0
epig@gamma-poisson,2,3,0.09943928475481668,11.0
epig@gamma-poisson,2,4,0.018959347587216985,11.0
epig@gamma-poisson,2,5,0.029833621960354655,18.0
epig@gamma-poisson,2,6,0.36480383058509874,19.0
epig@gamma-poisson,2,7,0.4511578878307204,24.0
epig@gamma-poisson,2,8,1.6404767264220048,27.0
epig@gamma-poisson,2,9,0.06893793387943603,22.0
epig@gamma-poisson,2,10,1.8583714017684476,24.0
epig@gamma-poisson,2,11,0.019839613407629336,13.0
eig@lognormal-poisson,2,0,0.26983340580395443,28.0
eig@lognormal-poisson,2,1,0.08321725559659736,23.0
eig@lognormal-poisson,2,2,0.5695834086108728,28.0
eig@lognormal-poisson,2,3,0.09943928475481668,4.0
eig@lognormal-poisson,2,4,0.018959347587216985,5.0
eig@lognormal-poisson,2,5,0.029833621960354655,18.0
eig@lognormal-poisson,2,6,0.36480383058509874,9.0
eig@lognormal-poisson,2,7,0.4511578878307204,29.0
eig@lognormal-poisson,2,8,1.6404767264220048,31.0
eig@lognormal-poisson,2,9,0.06893793387943603,24.0
eig@lognormal-poisson,2,10,1.8583714017684476,31.0
eig@lognormal-poisson,2,11,0.019839613407629336,10.0
maxent@lognormal-poisson,2,0,0.26983340580395443,0.0
maxent@lognormal-poisson,2,1,0.08321725559659736,0.0
maxent@lognormal-poisson,2,2,0.5695834086108728,1.0
maxent@lognormal-poisson,2,3,0.09943928475481668,0.0
maxent@lognormal-poisson,2,4,0.018959347587216985,0.0
maxent@lognormal-poisson,2,5,0.029833621960354655,0.0
maxent@lognormal-poisson,2,6,0.36480383058509874,0.0
maxent@lognormal-poisson,2,7,0.4511578878307204,1.0
maxent@lognormal-poisson,2,8,1.6404767264220048,237.0
maxent@lognormal-poisson,2,9,0.06893793387943603,1.0
maxent@lognormal-poisson,2,10,1.8583714017684476,0.0
maxent@lognormal-poisson,2,11,0.019839613407629336,0.0
d-optimality@lognormal-poisson,2,0,0.26983340580395443,25.0
d-optimality@lognormal-poisson,2,1,0.08321725559659736,22.0
d-optimality@lognormal-poisson,2,2,0.5695834086108728,26.0
d-optimality@lognormal-poisson,2,3,0.09943928475481668,8.0
d-optimality@lognormal-poisson,2,4,0.018959347587216985,6.0
d-optimality@lognormal-poisson,2,5,0.029833621960354655,18.0
d-optimality@lognormal-poisson,2,6,0.36480383058509874,22.0
d-optimality@lognormal-poisson,2,7,0.4511578878307204,25.0
d-optimality@lognormal-poisson,2,8,1.6404767264220048,27.0
d-optimality@lognormal-poisson,2,9,0.06893793387943603,22.0
d-optimality@lognormal-poisson,2,10,1.8583714017684476,27.0
d-optimality@lognormal-poisson,2,11,0.019839613407629336,12.0
neyman@lognormal-poisson,2,0,0.26983340580395443,25.0
neyman@lognormal-poisson,2,1,0.08321725559659736,12.0
neyman@lognormal-poisson,2,2,0.5695834086108728,26.0
neyman@lognormal-poisson,2,3,0.09943928475481668,7.0
neyman@lognormal-poisson,2,4,0.018959347587216985,12.0
neyman@lognormal-poisson,2,5,0.029833621960354655,7.0
neyman@lognormal-poisson,2,6,0.36480383058509874,12.0
neyman@lognormal-poisson,2,7,0.4511578878307204,22.0
neyman@lognormal-poisson,2,8,1.6404767264220048,50.0
neyman@lognormal-poisson,2,9,0.06893793387943603,15.0
neyman@lognormal-poisson,2,10,1.8583714017684476,46.0
neyman@lognormal-poisson,2,11,0.019839613407629336,6.0
predictive-variance@lognormal-poisson,2,0,0.26983340580395443,0.0
predictive-variance@lognormal-poisson,2,1,0.08321725559659736,40.0
predictive-variance@lognormal-poisson,2,2,0.5695834086108728,40.0
predictive-variance@lognormal-poisson,2,3,0.09943928475481668,0.0
predictive-variance@lognormal-poisson,2,4,0.018959347587216985,0.0
predictive-variance@lognormal-poisson,2,5,0.029833621960354655,0.0
predictive-variance@lognormal-poisson,2,6,0.36480383058509874,0.0
predictive-variance@lognormal-poisson,2,7,0.4511578878307204,40.0
predictive-variance@lognormal-poisson,2,8,1.6404767264220048,40.0
predictive-variance@lognormal-poisson,2,9,0.06893793387943603,40.0
predictive-variance@lognormal-poisson,2,10,1.8583714017684476,40.0
predictive-variance@lognormal-poisson,2,11,0.019839613407629336,0.0
epistemic@lognormal-poisson,2,0,0.26983340580395443,0.0
epistemic@lognormal-poisson,2,1,0.08321725559659736,40.0
epistemic@lognormal-poisson,2,2,0.5695834086108728,40.0
epistemic@lognormal-poisson,2,3,0.09943928475481668,0.0
epistemic@lognormal-poisson,2,4,0.018959347587216985,0.0
epistemic@lognormal-poisson,2,5,0.029833621960354655,0.0
epistemic@lognormal-poisson,2,6,0.36480383058509874,0.0
epistemic@lognormal-poisson,2,7,0.4511578878307204,40.0
epistemic@lognormal-poisson,2,8,1.6404767264220048,40.0
epistemic@lognormal-poisson,2,9,0.06893793387943603,40.0
epistemic@lognormal-poisson,2,10,1.8583714017684476,40.0
epistemic@lognormal-poisson,2,11,0.019839613407629336,0.0
thompson@lognormal-poisson,2,0,0.26983340580395443,0.0
thompson@lognormal-poisson,2,1,0.08321725559659736,0.0
thompson@lognormal-poisson,2,2,0.5695834086108728,40.0
thompson@lognormal-poisson,2,3,0.09943928475481668,0.0
thompson@lognormal-poisson,2,4,0.018959347587216985,0.0
thompson@lognormal-poisson,2,5,0.029833621960354655,40.0
thompson@lognormal-poisson,2,6,0.36480383058509874,0.0
thompson@lognormal-poisson,2,7,0.4511578878307204,40.0
thompson@lognormal-poisson,2,8,1.6404767264220048,80.0
thompson@lognormal-poisson,2,9,0.06893793387943603,40.0
thompson@lognormal-poisson,2,10,1.8583714017684476,0.0
thompson@lognormal-poisson,2,11,0.019839613407629336,0.0
eig,3,0,0.04160988477941751,19.0
eig,3,1,2.023949153475378,28.0
eig,3,2,3.237689271575416,28.0
eig,3,3,1.1130375972944406,27.0
eig,3,4,0.8452566160913108,26.0
eig,3,5,0.07350770491724151,7.0
eig,3,6,4.261637733239835,28.0
eig,3,7,0.3873531396438216,16.0
eig,3,8,0.147775639528053,0.0
eig,3,9,0.702631095082945,22.0
eig,3,10,0.13165429582744373,11.0
eig,3,11,1.323198992935129,28.0
epig,3,0,0.04160988477941751,19.0
epig,3,1,2.023949153475378,31.0
epig,3,2,3.237689271575416,27.0
epig,3,3,1.1130375972944406,24.0
epig,3,4,0.8452566160913108,23.0
epig,3,5,0.07350770491724151,8.0
epig,3,6,4.261637733239835,28.5
epig,3,7,0.3873531396438216,16.0
epig,3,8,0.147775639528053,1.0
epig,3,9,0.702631095082945,21.0
epig,3,10,0.13165429582744373,12.0
epig,3,11,1.323198992935129,29.0
maxent,3,0,0.04160988477941751,0.0
maxent,3,1,2.023949153475378,0.0
maxent,3,2,3.237689271575416,0.0
maxent,3,3,1.1130375972944406,0.0
maxent,3,4,0.8452566160913108,0.0
maxent,3,5,0.07350770491724151,0.0
maxent,3,6,4.261637733239835,240.0
maxent,3,7,0.3873531396438216,0.0
maxent,3,8,0.147775639528053,0.0
maxent,3,9,0.702631095082945,0.0
maxent,3,10,0.13165429582744373,0.0
maxent,3,11,1.323198992935129,0.0
d-optimality,3,0,0.04160988477941751,21.0
d-optimality,3,1,2.023949153475378,27.0
d-optimality,3,2,3.237689271575416,26.0
d-optimality,3,3,1.1130375972944406,25.0
d-optimality,3,4,0.8452566160913108,25.0
