policy,env,source,flux_true,time_allocated
neyman,12,31,5.52866,2.0
neyman,12,32,3.22234,2.0
neyman,12,33,9.647490000000001,3.0
neyman,12,34,3.0528999999999997,1.5
neyman,12,35,23.2348,4.0
neyman,12,36,14.964699999999999,4.0
neyman,12,37,6.805070000000001,2.0
neyman,12,38,14.1805,3.5
neyman,12,39,5.20141,2.5
neyman,12,40,2.23799,2.0
neyman,12,41,9.90104,2.5
neyman,12,42,3.95732,1.5
neyman,12,43,2.65463,2.0
neyman,12,44,33.8577,5.5
neyman,12,45,17.5015,4.0
neyman,12,46,1.6837000000000002,1.5
neyman,12,47,9.99789,3.0
predictive-variance,12,0,39.785,25.0
predictive-variance,12,1,4.46251,0.5
predictive-variance,12,2,1.30062,0.5
predictive-variance,12,3,1.43367,0.0
predictive-variance,12,4,3.0611099999999998,0.5
predictive-variance,12,5,36.3074,25.0
predictive-variance,12,6,2.6329599999999997,0.5
predictive-variance,12,7,4.7137400000000005,0.5
predictive-variance,12,8,3.6210199999999997,0.0
predictive-variance,12,9,3.1161600000000003,0.5
predictive-variance,12,10,21.274900000000002,25.0
predictive-variance,12,11,14.196,0.5
predictive-variance,12,12,1.39503,0.5
predictive-variance,12,13,2.6843600000000003,0.0
predictive-variance,12,14,7.4953899999999996,0.5
predictive-variance,12,15,4.29353,25.0
predictive-variance,12,16,2.82011,0.5
predictive-variance,12,17,4.718229999999999,0.5
predictive-variance,12,18,1.9684599999999999,0.0
predictive-variance,12,19,6.795310000000001,0.5
predictive-variance,12,20,11.511700000000001,0.5
predictive-variance,12,21,9.91469,0.5
predictive-variance,12,22,1.39676,0.5
predictive-variance,12,23,2.32298,0.0
predictive-variance,12,24,2.76179,0.5
predictive-variance,12,25,23.2348,1.0
predictive-variance,12,26,8.75952,0.5
predictive-variance,12,27,1.1101699999999999,0.5
predictive-variance,12,28,1.9367599999999998,0.0
predictive-variance,12,29,2.77051,0.5
predictive-variance,12,30,11.165899999999999,0.5
predictive-variance,12,31,5.52866,0.5
predictive-variance,12,32,3.22234,0.5
predictive-variance,12,33,9.647490000000001,0.0
predictive-variance,12,34,3.0528999999999997,0.5
predictive-variance,12,35,23.2348,1.0
predictive-variance,12,36,14.964699999999999,0.5
predictive-variance,12,37,6.805070000000001,0.5
predictive-variance,12,38,14.1805,0.0
predictive-variance,12,39,5.20141,0.5
predictive-variance,12,40,2.23799,0.5
predictive-variance,12,41,9.90104,0.5
predictive-variance,12,42,3.95732,0.5
predictive-variance,12,43,2.65463,0.0
predictive-variance,12,44,33.8577,1.5
predictive-variance,12,45,17.5015,1.0
predictive-variance,12,46,1.6837000000000002,0.5
predictive-variance,12,47,9.99789,0.5
epistemic,12,0,39.785,25.0
epistemic,12,1,4.46251,0.5
epistemic,12,2,1.30062,0.5
epistemic,12,3,1.43367,0.0
epistemic,12,4,3.0611099999999998,0.5
epistemic,12,5,36.3074,25.0
epistemic,12,6,2.6329599999999997,0.5
epistemic,12,7,4.7137400000000005,0.5
epistemic,12,8,3.6210199999999997,0.0
epistemic,12,9,3.1161600000000003,0.5
epistemic,12,10,21.274900000000002,25.0
epistemic,12,11,14.196,0.5
epistemic,12,12,1.39503,0.5
epistemic,12,13,2.6843600000000003,0.0
epistemic,12,14,7.4953899999999996,0.5
epistemic,12,15,4.29353,25.0
epistemic,12,16,2.82011,0.5
epistemic,12,17,4.718229999999999,0.5
epistemic,12,18,1.9684599999999999,0.0
epistemic,12,19,6.795310000000001,0.5
epistemic,12,20,11.511700000000001,0.5
epistemic,12,21,9.91469,0.5
epistemic,12,22,1.39676,0.5
epistemic,12,23,2.32298,0.0
epistemic,12,24,2.76179,0.5
epistemic,12,25,23.2348,1.0
epistemic,12,26,8.75952,0.5
epistemic,12,27,1.1101699999999999,0.5
epistemic,12,28,1.9367599999999998,0.0
epistemic,12,29,2.77051,0.5
epistemic,12,30,11.165899999999999,0.5
epistemic,12,31,5.52866,0.5
epistemic,12,32,3.22234,0.5
epistemic,12,33,9.647490000000001,0.0
epistemic,12,34,3.0528999999999997,0.5
epistemic,12,35,23.2348,1.0
epistemic,12,36,14.964699999999999,0.5
epistemic,12,37,6.805070000000001,0.5
epistemic,12,38,14.1805,0.0
epistemic,12,39,5.20141,0.5
epistemic,12,40,2.23799,0.5
epistemic,12,41,9.90104,0.5
epistemic,12,42,3.95732,0.5
epistemic,12,43,2.65463,0.0
epistemic,12,44,33.8577,1.5
epistemic,12,45,17.5015,1.0
epistemic,12,46,1.6837000000000002,0.5
epistemic,12,47,9.99789,0.5
thompson,12,0,39.785,4.5
thompson,12,1,4.46251,25.0
thompson,12,2,1.30062,0.0
thompson,12,3,1.43367,0.0
thompson,12,4,3.0611099999999998,0.0
thompson,12,5,36.3074,29.5
thompson,12,6,2.6329599999999997,0.0
thompson,12,7,4.7137400000000005,0.5
thompson,12,8,3.6210199999999997,0.0
thompson,12,9,3.1161600000000003,0.0
thompson,12,10,21.274900000000002,0.5
thompson,12,11,14.196,0.5
thompson,12,12,1.39503,0.0
thompson,12,13,2.6843600000000003,0.0
thompson,12,14,7.4953899999999996,0.0
thompson,12,15,4.29353,0.5
thompson,12,16,2.82011,0.5
thompson,12,17,4.718229999999999,0.0
thompson,12,18,1.9684599999999999,0.0
thompson,12,19,6.795310000000001,0.0
thompson,12,20,11.511700000000001,0.5
thompson,12,21,9.91469,0.5
thompson,12,22,1.39676,0.5
thompson,12,23,2.32298,0.0
thompson,12,24,2.76179,0.0
thompson,12,25,23.2348,25.0
thompson,12,26,8.75952,0.0
thompson,12,27,1.1101699999999999,0.5
thompson,12,28,1.9367599999999998,0.0
thompson,12,29,2.77051,0.5
thompson,12,30,11.165899999999999,1.0
thompson,12,31,5.52866,0.0
thompson,12,32,3.22234,0.0
thompson,12,33,9.647490000000001,0.0
thompson,12,34,3.0528999999999997,0.5
thompson,12,35,23.2348,25.0
thompson,12,36,14.964699999999999,0.5
thompson,12,37,6.805070000000001,0.5
thompson,12,38,14.1805,0.0
thompson,12,39,5.20141,0.0
thompson,12,40,2.23799,0.5
thompson,12,41,9.90104,0.5
thompson,12,42,3.95732,0.5
thompson,12,43,2.65463,0.0
thompson,12,44,33.8577,1.5
thompson,12,45,17.5015,0.0
thompson,12,46,1.6837000000000002,0.5
thompson,12,47,9.99789,0.0
uniform,12,0,39.785,5.0
uniform,12,1,4.46251,5.0
uniform,12,2,1.30062,5.0
uniform,12,3,1.43367,5.0
uniform,12,4,3.0611099999999998,5.0
uniform,12,5,36.3074,5.0
uniform,12,6,2.6329599999999997,5.0
uniform,12,7,4.7137400000000005,5.0
uniform,12,8,3.6210199999999997,5.0
uniform,12,9,3.1161600000000003,5.0
uniform,12,10,21.274900000000002,5.0
uniform,12,11,14.196,5.0
uniform,12,12,1.39503,5.0
uniform,12,13,2.6843600000000003,5.0
uniform,12,14,7.4953899999999996,5.0
uniform,12,15,4.29353,5.0
uniform,12,16,2.82011,5.0
uniform,12,17,4.718229999999999,5.0
uniform,12,18,1.9684599999999999,5.0
uniform,12,19,6.795310000000001,5.0
uniform,12,20,11.511700000000001,5.0
uniform,12,21,9.91469,5.0
uniform,12,22,1.39676,5.0
uniform,12,23,2.32298,5.0
uniform,12,24,2.76179,0.0
uniform,12,25,23.2348,0.0
uniform,12,26,8.75952,0.0
uniform,12,27,1.1101699999999999,0.0
uniform,12,28,1.9367599999999998,0.0
uniform,12,29,2.77051,0.0
uniform,12,30,11.165899999999999,0.0
uniform,12,31,5.52866,0.0
uniform,12,32,3.22234,0.0
uniform,12,33,9.647490000000001,0.0
uniform,12,34,3.0528999999999997,0.0
uniform,12,35,23.2348,0.0
uniform,12,36,14.964699999999999,0.0
uniform,12,37,6.805070000000001,0.0
uniform,12,38,14.1805,0.0
uniform,12,39,5.20141,0.0
uniform,12,40,2.23799,0.0
uniform,12,41,9.90104,0.0
uniform,12,42,3.95732,0.0
uniform,12,43,2.65463,0.0
uniform,12,44,33.8577,0.0
uniform,12,45,17.5015,0.0
uniform,12,46,1.6837000000000002,0.0
uniform,12,47,9.99789,0.0
random,12,0,39.785,0.0
random,12,1,4.46251,5.0
random,12,2,1.30062,0.0
random,12,3,1.43367,0.0
random,12,4,3.0611099999999998,0.5
random,12,5,36.3074,0.0
random,12,6,2.6329599999999997,0.5
random,12,7,4.7137400000000005,1.0
random,12,8,3.6210199999999997,0.0
random,12,9,3.1161600000000003,0.0
random,12,10,21.274900000000002,0.0
random,12,11,14.196,0.0
random,12,12,1.39503,0.5
random,12,13,2.6843600000000003,27.5
random,12,14,7.4953899999999996,0.5
random,12,15,4.29353,0.0
random,12,16,2.82011,5.0
random,12,17,4.718229999999999,0.0
random,12,18,1.9684599999999999,0.5
random,12,19,6.795310000000001,0.0
random,12,20,11.511700000000001,0.0
random,12,21,9.91469,0.0
random,12,22,1.39676,0.0
random,12,23,2.32298,1.0
random,12,24,2.76179,0.5
random,12,25,23.2348,0.0
random,12,26,8.75952,1.0
random,12,27,1.1101699999999999,0.5
random,12,28,1.9367599999999998,0.5
random,12,29,2.77051,36.0
random,12,30,11.165899999999999,0.0
random,12,31,5.52866,0.5
random,12,32,3.22234,0.0
random,12,33,9.647490000000001,0.0
random,12,34,3.0528999999999997,0.5
random,12,35,23.2348,0.5
random,12,36,14.964699999999999,25.5
random,12,37,6.805070000000001,0.5
random,12,38,14.1805,2.5
random,12,39,5.20141,0.5
random,12,40,2.23799,2.5
random,12,41,9.90104,0.5
random,12,42,3.95732,0.0
random,12,43,2.65463,1.0
random,12,44,33.8577,0.0
random,12,45,17.5015,0.0
random,12,46,1.6837000000000002,0.0
random,12,47,9.99789,5.0
eig@gamma-poisson,12,0,39.785,3.0
eig@gamma-poisson,12,1,4.46251,2.5
eig@gamma-poisson,12,2,1.30062,2.5
eig@gamma-poisson,12,3,1.43367,2.0
eig@gamma-poisson,12,4,3.0611099999999998,2.5
eig@gamma-poisson,12,5,36.3074,3.0
eig@gamma-poisson,12,6,2.6329599999999997,2.5
eig@gamma-poisson,12,7,4.7137400000000005,2.5
eig@gamma-poisson,12,8,3.6210199999999997,2.0
eig@gamma-poisson,12,9,3.1161600000000003,2.5
eig@gamma-poisson,12,10,21.274900000000002,3.0
eig@gamma-poisson,12,11,14.196,3.0
eig@gamma-poisson,12,12,1.39503,2.5
eig@gamma-poisson,12,13,2.6843600000000003,2.0
eig@gamma-poisson,12,14,7.4953899999999996,2.5
eig@gamma-poisson,12,15,4.29353,2.5
eig@gamma-poisson,12,16,2.82011,2.5
eig@gamma-poisson,12,17,4.718229999999999,2.5
eig@gamma-poisson,12,18,1.9684599999999999,2.0
eig@gamma-poisson,12,19,6.795310000000001,2.5
eig@gamma-poisson,12,20,11.511700000000001,2.5
eig@gamma-poisson,12,21,9.91469,2.5
eig@gamma-poisson,12,22,1.39676,2.5
eig@gamma-poisson,12,23,2.32298,2.0
eig@gamma-poisson,12,24,2.76179,2.5
eig@gamma-poisson,12,25,23.2348,3.0
eig@gamma-poisson,12,26,8.75952,2.5
eig@gamma-poisson,12,27,1.1101699999999999,2.5
eig@gamma-poisson,12,28,1.9367599999999998,2.0
eig@gamma-poisson,12,29,2.77051,2.5
eig@gamma-poisson,12,30,11.165899999999999,2.5
eig@gamma-poisson,12,31,5.52866,2.5
eig@gamma-poisson,12,32,3.22234,2.5
eig@gamma-poisson,12,33,9.647490000000001,2.0
eig@gamma-poisson,12,34,3.0528999999999997,2.5
eig@gamma-poisson,12,35,23.2348,3.0
eig@gamma-poisson,12,36,14.964699999999999,3.0
eig@gamma-poisson,12,37,6.805070000000001,2.5
eig@gamma-poisson,12,38,14.1805,2.0
eig@gamma-poisson,12,39,5.20141,2.5
eig@gamma-poisson,12,40,2.23799,2.5
eig@gamma-poisson,12,41,9.90104,2.5
eig@gamma-poisson,12,42,3.95732,2.5
eig@gamma-poisson,12,43,2.65463,2.0
eig@gamma-poisson,12,44,33.8577,3.0
eig@gamma-poisson,12,45,17.5015,3.0
eig@gamma-poisson,12,46,1.6837000000000002,2.5
eig@gamma-poisson,12,47,9.99789,2.5
eig@lognormal-poisson,12,0,39.785,3.0
eig@lognormal-poisson,12,1,4.46251,2.5
eig@lognormal-poisson,12,2,1.30062,2.0
eig@lognormal-poisson,12,3,1.43367,2.0
eig@lognormal-poisson,12,4,3.0611099999999998,2.5
eig@lognormal-poisson,12,5,36.3074,3.0
eig@lognormal-poisson,12,6,2.6329599999999997,2.5
eig@lognormal-poisson,12,7,4.7137400000000005,2.5
eig@lognormal-poisson,12,8,3.6210199999999997,1.5
eig@lognormal-poisson,12,9,3.1161600000000003,2.5
eig@lognormal-poisson,12,10,21.274900000000002,3.0
eig@lognormal-poisson,12,11,14.196,3.0
eig@lognormal-poisson,12,12,1.39503,2.0
eig@lognormal-poisson,12,13,2.6843600000000003,1.5
eig@lognormal-poisson,12,14,7.4953899999999996,3.0
eig@lognormal-poisson,12,15,4.29353,2.5
eig@lognormal-poisson,12,16,2.82011,3.0
eig@lognormal-poisson,12,17,4.718229999999999,2.5
eig@lognormal-poisson,12,18,1.9684599999999999,2.0
eig@lognormal-poisson,12,19,6.795310000000001,3.0
eig@lognormal-poisson,12,20,11.511700000000001,2.5
eig@lognormal-poisson,12,21,9.91469,3.0
eig@lognormal-poisson,12,22,1.39676,2.5
eig@lognormal-poisson,12,23,2.32298,1.5
eig@lognormal-poisson,12,24,2.76179,2.5
eig@lognormal-poisson,12,25,23.2348,3.0
eig@lognormal-poisson,12,26,8.75952,3.0
eig@lognormal-poisson,12,27,1.1101699999999999,2.0
eig@lognormal-poisson,12,28,1.9367599999999998,1.5
eig@lognormal-poisson,12,29,2.77051,2.5
eig@lognormal-poisson,12,30,11.165899999999999,2.5
eig@lognormal-poisson,12,31,5.52866,2.5
eig@lognormal-poisson,12,32,3.22234,2.5
eig@lognormal-poisson,12,33,9.647490000000001,2.5
eig@lognormal-poisson,12,34,3.0528999999999997,2.0
eig@lognormal-poisson,12,35,23.2348,3.0
eig@lognormal-poisson,12,36,14.964699999999999,3.0
eig@lognormal-poisson,12,37,6.805070000000001,2.5
eig@lognormal-poisson,12,38,14.1805,2.5
eig@lognormal-poisson,12,39,5.20141,3.0
eig@lognormal-poisson,12,40,2.23799,2.0
eig@lognormal-poisson,12,41,9.90104,2.5
eig@lognormal-poisson,12,42,3.95732,2.5
eig@lognormal-poisson,12,43,2.65463,2.0
eig@lognormal-poisson,12,44,33.8577,3.0
eig@lognormal-poisson,12,45,17.5015,3.0
eig@lognormal-poisson,12,46,1.6837000000000002,2.5
eig@lognormal-poisson,12,47,9.99789,3.0
eig,13,0,7.366759999999999,3.0
eig,13,1,12.163099999999998,3.0
eig,13,2,3.2781599999999997,1.5
eig,13,3,1.6163800000000001,1.0
eig,13,4,1.98195,2.5
eig,13,5,40.917300000000004,3.0
eig,13,6,4.48088,3.0
eig,13,7,20.8898,3.5
eig,13,8,2.02784,2.0
eig,13,9,1.92664,2.0
eig,13,10,40.917300000000004,3.0
eig,13,11,9.69718,3.0
eig,13,12,4.68462,3.0
eig,13,13,4.3142499999999995,2.5
eig,13,14,2.49968,2.0
eig,13,15,14.5968,3.0
eig,13,16,2.48898,2.0
eig,13,17,2.39336,2.5
eig,13,18,1.85516,1.0
eig,13,19,1.6967500000000002,2.0
eig,13,20,21.274900000000002,3.0
eig,13,21,4.32691,2.0
eig,13,22,3.10877,2.5
eig,13,23,1.50588,1.0
eig,13,24,18.787000000000003,3.5
eig,13,25,13.566099999999999,3.0
eig,13,26,1.52634,2.0
eig,13,27,2.15397,2.5
eig,13,28,1.96903,1.0
eig,13,29,8.98911,3.0
eig,13,30,19.975,3.0
eig,13,31,5.778650000000001,2.5
eig,13,32,5.18677,3.0
eig,13,33,5.967779999999999,2.5
eig,13,34,1.5134500000000002,2.5
eig,13,35,24.154400000000003,3.0
eig,13,36,1.5794700000000002,2.5
eig,13,37,9.26413,3.0
eig,13,38,1.43476,1.0
eig,13,39,35.8598,3.5
eig,13,40,32.4782,3.0
eig,13,41,38.484,3.5
eig,13,42,1.1054,1.5
eig,13,43,2.65463,1.5
eig,13,44,1.6871,2.5
eig,13,45,38.1584,3.0
eig,13,46,11.043,3.0
eig,13,47,32.5205,3.5
epig,13,0,7.366759999999999,3.0
epig,13,1,12.163099999999998,3.5
epig,13,2,3.2781599999999997,1.5
epig,13,3,1.6163800000000001,1.5
epig,13,4,1.98195,2.5
epig,13,5,40.917300000000004,3.0
epig,13,6,4.48088,3.0
epig,13,7,20.8898,3.5
epig,13,8,2.02784,2.0
epig,13,9,1.92664,2.0
epig,13,10,40.917300000000004,3.0
epig,13,11,9.69718,3.0
epig,13,12,4.68462,3.0
epig,13,13,4.3142499999999995,2.5
epig,13,14,2.49968,2.0
epig,13,15,14.5968,3.0
epig,13,16,2.48898,2.0
epig,13,17,2.39336,2.0
epig,13,18,1.85516,1.0
epig,13,19,1.6967500000000002,2.0
epig,13,20,21.274900000000002,3.0
epig,13,21,4.32691,2.0
epig,13,22,3.10877,2.0
epig,13,23,1.50588,1.0
epig,13,24,18.787000000000003,3.5
epig,13,25,13.566099999999999,3.0
epig,13,26,1.52634,2.0
epig,13,27,2.15397,2.5
epig,13,28,1.96903,1.0
epig,13,29,8.98911,3.0
epig,13,30,19.975,3.0
epig,13,31,5.778650000000001,2.5
epig,13,32,5.18677,3.0
epig,13,33,5.967779999999999,2.5
epig,13,34,1.5134500000000002,2.5
epig,13,35,24.154400000000003,3.0
epig,13,36,1.5794700000000002,2.5
epig,13,37,9.26413,3.0
epig,13,38,1.43476,1.0
epig,13,39,35.8598,3.5
epig,13,40,32.4782,3.0
epig,13,41,38.484,3.5
epig,13,42,1.1054,1.5
epig,13,43,2.65463,1.5
epig,13,44,1.6871,2.5
epig,13,45,38.1584,3.0
epig,13,46,11.043,3.0
epig,13,47,32.5205,3.5
maxent,13,0,7.366759999999999,0.5
maxent,13,1,12.163099999999998,0.0
maxent,13,2,3.2781599999999997,0.0
maxent,13,3,1.6163800000000001,0.0
maxent,13,4,1.98195,0.0
maxent,13,5,40.917300000000004,103.0
maxent,13,6,4.48088,0.0
maxent,13,7,20.8898,0.0
maxent,13,8,2.02784,0.0
maxent,13,9,1.92664,0.0
maxent,13,10,40.917300000000004,11.0
maxent,13,11,9.69718,0.0
maxent,13,12,4.68462,0.0
maxent,13,13,4.3142499999999995,0.0
maxent,13,14,2.49968,0.0
maxent,13,15,14.5968,1.0
maxent,13,16,2.48898,0.0
maxent,13,17,2.39336,0.0
maxent,13,18,1.85516,0.0
maxent,13,19,1.6967500000000002,0.0
maxent,13,20,21.274900000000002,0.5
maxent,13,21,4.32691,0.0
maxent,13,22,3.10877,0.0
maxent,13,23,1.50588,0.0
maxent,13,24,18.787000000000003,0.0
maxent,13,25,13.566099999999999,0.5
maxent,13,26,1.52634,0.0
maxent,13,27,2.15397,0.0
maxent,13,28,1.96903,0.0
maxent,13,29,8.98911,0.0
maxent,13,30,19.975,0.5
maxent,13,31,5.778650000000001,0.0
maxent,13,32,5.18677,0.0
maxent,13,33,5.967779999999999,0.0
maxent,13,34,1.5134500000000002,0.0
maxent,13,35,24.154400000000003,0.5
maxent,13,36,1.5794700000000002,0.0
maxent,13,37,9.26413,0.0
maxent,13,38,1.43476,0.0
maxent,13,39,35.8598,0.0
maxent,13,40,32.4782,1.0
maxent,13,41,38.484,0.0
maxent,13,42,1.1054,0.0
maxent,13,43,2.65463,0.0
maxent,13,44,1.6871,0.0
maxent,13,45,38.1584,1.5
maxent,13,46,11.043,0.0
maxent,13,47,32.5205,0.0
d-optimality,13,0,7.366759999999999,3.0
d-optimality,13,1,12.163099999999998,3.0
d-optimality,13,2,3.2781599999999997,1.5
d-optimality,13,3,1.6163800000000001,1.5
d-optimality,13,4,1.98195,2.5
d-optimality,13,5,40.917300000000004,3.0
d-optimality,13,6,4.48088,3.0
d-optimality,13,7,20.8898,3.0
d-optimality,13,8,2.02784,2.0
d-optimality,13,9,1.92664,2.0
d-optimality,13,10,40.917300000000004,3.0
d-optimality,13,11,9.69718,3.0
d-optimality,13,12,4.68462,3.0
d-optimality,13,13,4.3142499999999995,2.5
d-optimality,13,14,2.49968,2.5
d-optimality,13,15,14.5968,3.0
d-optimality,13,16,2.48898,2.0
d-optimality,13,17,2.39336,2.5
d-optimality,13,18,1.85516,1.5
d-optimality,13,19,1.6967500000000002,2.0
d-optimality,13,20,21.274900000000002,3.0
d-optimality,13,21,4.32691,2.0
d-optimality,13,22,3.10877,2.5
d-optimality,13,23,1.50588,1.0
d-optimality,13,24,18.787000000000003,3.0
d-optimality,13,25,13.566099999999999,3.0
d-optimality,13,26,1.52634,2.0
d-optimality,13,27,2.15397,2.5
d-optimality,13,28,1.96903,1.0
d-optimality,13,29,8.98911,3.0
d-optimality,13,30,19.975,3.0
d-optimality,13,31,5.778650000000001,3.0
d-optimality,13,32,5.18677,3.0
d-optimality,13,33,5.967779999999999,2.5
d-optimality,13,34,1.5134500000000002,2.5
d-optimality,13,35,24.154400000000003,3.0
d-optimality,13,36,1.5794700000000002,2.5
d-optimality,13,37,9.26413,3.0
d-optimality,13,38,1.43476,1.0
d-optimality,13,39,35.8598,3.0
d-optimality,13,40,32.4782,3.0
d-optimality,13,41,38.484,3.0
d-optimality,13,42,1.1054,1.5
d-optimality,13,43,2.65463,1.5
d-optimality,13,44,1.6871,2.5
d-optimality,13,45,38.1584,3.0
d-optimality,13,46,11.043,3.0
d-optimality,13,47,32.5205,3.5
neyman,13,0,7.366759999999999,2.5
neyman,13,1,12.163099999999998,3.0
neyman,13,2,3.2781599999999997,1.0
neyman,13,3,1.6163800000000001,1.5
neyman,13,4,1.98195,1.5
neyman,13,5,40.917300000000004,5.5
neyman,13,6,4.48088,2.0
neyman,13,7,20.8898,3.5
neyman,13,8,2.02784,1.5
neyman,13,9,1.92664,1.5
neyman,13,10,40.917300000000004,5.5
neyman,13,11,9.69718,3.0
neyman,13,12,4.68462,2.5
neyman,13,13,4.3142499999999995,1.5
neyman,13,14,2.49968,1.5
neyman,13,15,14.5968,3.5
neyman,13,16,2.48898,1.5
neyman,13,17,2.39336,1.5
neyman,13,18,1.85516,1.5
neyman,13,19,1.6967500000000002,1.5
neyman,13,20,21.274900000000002,4.5
neyman,13,21,4.32691,1.5
neyman,13,22,3.10877,1.5
neyman,13,23,1.50588,1.0
neyman,13,24,18.787000000000003,4.0
neyman,13,25,13.566099999999999,3.5
neyman,13,26,1.52634,1.5
neyman,13,27,2.15397,1.5
neyman,13,28,1.96903,1.0
neyman,13,29,8.98911,2.0
neyman,13,30,19.975,3.5
neyman,13,31,5.778650000000001,1.5
neyman,13,32,5.18677,2.0
neyman,13,33,5.967779999999999,1.5
neyman,13,34,1.5134500000000002,1.0
neyman,13,35,24.154400000000003,4.5
neyman,13,36,1.5794700000000002,1.5
neyman,13,37,9.26413,2.5
neyman,13,38,1.43476,1.0
neyman,13,39,35.8598,5.0
neyman,13,40,32.4782,5.0
neyman,13,41,38.484,5.5
neyman,13,42,1.1054,1.0
neyman,13,43,2.65463,1.5
neyman,13,44,1.6871,1.5
neyman,13,45,38.1584,5.0
neyman,13,46,11.043,2.5
neyman,13,47,32.5205,5.0
predictive-variance,13,0,7.366759999999999,25.0
predictive-variance,13,1,12.163099999999998,0.5
predictive-variance,13,2,3.2781599999999997,0.5
predictive-variance,13,3,1.6163800000000001,0.0
predictive-variance,13,4,1.98195,0.5
predictive-variance,13,5,40.917300000000004,25.0
predictive-variance,13,6,4.48088,0.5
predictive-variance,13,7,20.8898,0.5
predictive-variance,13,8,2.02784,0.0
predictive-variance,13,9,1.92664,0.5
predictive-variance,13,10,40.917300000000004,25.0
predictive-variance,13,11,9.69718,0.5
predictive-variance,13,12,4.68462,0.5
predictive-variance,13,13,4.3142499999999995,0.0
predictive-variance,13,14,2.49968,0.5
predictive-variance,13,15,14.5968,25.0
predictive-variance,13,16,2.48898,0.5
predictive-variance,13,17,2.39336,0.5
predictive-variance,13,18,1.85516,0.0
predictive-variance,13,19,1.6967500000000002,0.5
predictive-variance,13,20,21.274900000000002,0.5
predictive-variance,13,21,4.32691,0.5
predictive-variance,13,22,3.10877,0.5
predictive-variance,13,23,1.50588,0.0
predictive-variance,13,24,18.787000000000003,0.5
predictive-variance,13,25,13.566099999999999,0.5
predictive-variance,13,26,1.52634,0.5
predictive-variance,13,27,2.15397,0.5
predictive-variance,13,28,1.96903,0.0
predictive-variance,13,29,8.98911,0.5
predictive-variance,13,30,19.975,0.5
predictive-variance,13,31,5.778650000000001,0.5
predictive-variance,13,32,5.18677,0.5
predictive-variance,13,33,5.967779999999999,0.0
predictive-variance,13,34,1.5134500000000002,0.5
predictive-variance,13,35,24.154400000000003,0.5
predictive-variance,13,36,1.5794700000000002,0.5
predictive-variance,13,37,9.26413,0.5
predictive-variance,13,38,1.43476,0.0
predictive-variance,13,39,35.8598,0.5
